order_date,order_id,product,product_id,category,purchase_address,quantity_ordered,price_each,cost_price,turnover,margin,order_time,period_of_day,city
2023-01-11,145877,usb-c charging cable,2731445843843,Alimentation,"974 Hill St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975,140700,mañana, Los Angeles
2023-01-01,145878,macbook pro laptop,9479899040953,Alimentation,"456 5th St, Los Angeles, CA 90001",1,1700,561,1700,1139,74800,noche, Los Angeles
2023-01-05,145879,lightning charging cable,5006376248010,Vêtements,"373 Lincoln St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475,130300,mañana, San Francisco
2023-01-09,145880,aa batteries (4-pack),1032982750827,Sports,"44 5th St, New York City, NY 10001",1,3.84,1.92,3.84,1.92,202600,noche, New York City
2023-01-06,145881,lightning charging cable,5825344426513,Vêtements,"169 Highland St, Boston, MA 02215",1,14.95,7.475,14.95,7.475,85700,noche, Boston
2023-01-30,145882,apple airpods headphones,1494696295793,Alimentation,"539 14th St, New York City, NY 10001",1,150,97.5,150,52.5,93600,noche, New York City
2023-01-23,145883,lightning charging cable,2901102603456,Sports,"451 Madison St, San Francisco, CA 94016",2,14.95,7.475,29.9,14.95,212700,noche, San Francisco
2023-01-03,145884,wired headphones,9847117182484,Vêtements,"786 Sunset St, Boston, MA 02215",1,11.99,5.995,11.99,5.995,231900,noche, Boston
2023-01-10,145885,usb-c charging cable,4293227454552,Vêtements,"152 Hill St, Atlanta, GA 30301",1,11.95,5.975,11.95,5.975,113500,noche, Atlanta
2023-01-25,145886,wired headphones,4021790383935,Vêtements,"13 Main St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995,192100,noche, Los Angeles
2023-01-03,145887,aaa batteries (4-pack),2280924992031,Alimentation,"122 South St, Atlanta, GA 30301",1,2.99,1.495,2.99,1.495,145000,mañana, Atlanta
2023-01-25,145888,thinkpad laptop,6941558092089,Sports,"245 Highland St, San Francisco, CA 94016",1,999.99,329.99670000000003,999.99,669.9933,195500,noche, San Francisco
2023-01-31,145889,lightning charging cable,9823736492518,Vêtements,"722 Willow St, Boston, MA 02215",1,14.95,7.475,14.95,7.475,75800,noche, Boston
2023-01-28,145890,lg washing machine,5121232770331,Vêtements,"697 Chestnut St, Seattle, WA 98101",1,600,198,600,402,230500,noche, Seattle
2023-01-29,145891,aaa batteries (4-pack),8876639088153,Vêtements,"697 North St, Boston, MA 02215",2,2.99,1.495,5.98,2.99,192400,noche, Boston
2023-01-17,145892,aa batteries (4-pack),1869335235323,Alimentation,"517 Cedar St, Portland, OR 97035",1,3.84,1.92,3.84,1.92,163300,mañana, Portland
2023-01-07,145894,apple airpods headphones,6384707940774,Électronique,"935 Walnut St, Boston, MA 02215",1,150,97.5,150,52.5,124300,mañana, Boston
2023-01-04,145896,bose soundsport headphones,1518886471548,Électronique,"801 Spruce St, Atlanta, GA 30301",1,99.99,49.995,99.99,49.995,102300,noche, Atlanta
2023-01-11,145897,bose soundsport headphones,4720386609696,Vêtements,"687 Wilson St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995,200600,noche, San Francisco
2023-01-19,145898,wired headphones,7011286285727,Vêtements,"280 Chestnut St, Portland, OR 97035",1,11.99,5.995,11.99,5.995,173200,mañana, Portland
2023-01-29,145899,aaa batteries (4-pack),8711905476648,Électronique,"807 Cherry St, Boston, MA 02215",1,2.99,1.495,2.99,1.495,153000,mañana, Boston
2023-01-21,145900,iphone,7641964318483,Électronique,"601 10th St, Atlanta, GA 30301",1,700,231,700,469,151900,mañana, Atlanta
2023-01-13,145902,bose soundsport headphones,5669046479229,Sports,"671 14th St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995,234900,noche, San Francisco
2023-01-23,145903,aa batteries (4-pack),3324014524902,Électronique,"717 Washington St, Los Angeles, CA 90001",1,3.84,1.92,3.84,1.92,173900,mañana, Los Angeles
2023-01-16,145904,lightning charging cable,5762543983081,Alimentation,"393 Madison St, New York City, NY 10001",1,14.95,7.475,14.95,7.475,184800,tarde, New York City
2023-01-16,145905,aa batteries (4-pack),8856438231369,Alimentation,"129 5th St, Los Angeles, CA 90001",1,3.84,1.92,3.84,1.92,200000,noche, Los Angeles
2023-01-13,145906,aaa batteries (4-pack),3921949082256,Sports,"84 Cedar St, Los Angeles, CA 90001",1,2.99,1.495,2.99,1.495,104000,noche, Los Angeles
2023-01-15,145909,lightning charging cable,8550297451435,Alimentation,"850 2nd St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475,143100,mañana, San Francisco
2023-01-08,145910,usb-c charging cable,6122173407895,Alimentation,"991 Madison St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975,231200,noche, San Francisco
2023-01-27,145911,iphone,9573356874854,Électronique,"347 Maple St, Seattle, WA 98101",1,700,231,700,469,101400,noche, Seattle
2023-01-16,145912,usb-c charging cable,7056903475989,Alimentation,"364 Meadow St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975,222000,noche, San Francisco
2023-01-13,145913,aa batteries (4-pack),1529268556319,Électronique,"320 9th St, San Francisco, CA 94016",4,3.84,1.92,15.36,7.68,112200,noche, San Francisco
2023-01-03,145914,27in fhd monitor,5161692669999,Vêtements,"153 Cedar St, Los Angeles, CA 90001",1,149.99,97.4935,149.99,52.4965,104200,noche, Los Angeles
2023-01-29,145915,apple airpods headphones,8492658046826,Électronique,"911 2nd St, Seattle, WA 98101",1,150,97.5,150,52.5,225800,noche, Seattle
2023-01-24,145916,lightning charging cable,1100149315805,Sports,"7 5th St, Los Angeles, CA 90001",1,14.95,7.475,14.95,7.475,114700,noche, Los Angeles
2023-01-09,145917,wired headphones,7269768925982,Électronique,"367 Hickory St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995,155500,mañana, Los Angeles
2023-01-07,145919,lightning charging cable,6391489481966,Vêtements,"889 Jefferson St, Atlanta, GA 30301",1,14.95,7.475,14.95,7.475,232400,noche, Atlanta
2023-01-18,145920,usb-c charging cable,7063870475054,Vêtements,"60 River St, Dallas, TX 75001",1,11.95,5.975,11.95,5.975,204300,noche, Dallas
2023-01-26,145921,aaa batteries (4-pack),2054499971223,Électronique,"742 Highland St, Los Angeles, CA 90001",1,2.99,1.495,2.99,1.495,120200,mañana, Los Angeles
2023-01-06,145922,google phone,8497138706090,Alimentation,"770 Main St, Los Angeles, CA 90001",1,600,198,600,402,182300,tarde, Los Angeles
2023-01-06,145922,usb-c charging cable,5085658844955,Vêtements,"770 Main St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975,182300,tarde, Los Angeles
2023-01-14,145923,wired headphones,2611083070386,Sports,"591 South St, New York City, NY 10001",1,11.99,5.995,11.99,5.995,140700,mañana, New York City
2023-01-27,145924,aa batteries (4-pack),3270344718832,Alimentation,"848 Forest St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92,145900,mañana, San Francisco
2023-01-13,145925,wired headphones,6540918667040,Électronique,"767 Forest St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995,201500,noche, Los Angeles
2023-01-10,145926,aaa batteries (4-pack),9933864871421,Électronique,"629 8th St, Seattle, WA 98101",1,2.99,1.495,2.99,1.495,104200,noche, Seattle
2023-01-21,145927,vareebadd phone,7434054495290,Alimentation,"148 8th St, San Francisco, CA 94016",1,400,132,400,268,190200,noche, San Francisco
2023-01-21,145927,usb-c charging cable,7563545059344,Électronique,"148 8th St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975,190200,noche, San Francisco
2023-01-21,145927,wired headphones,5734749415108,Sports,"148 8th St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995,190200,noche, San Francisco
2023-01-11,145928,lightning charging cable,4180398273971,Alimentation,"934 Maple St, Los Angeles, CA 90001",1,14.95,7.475,14.95,7.475,171900,mañana, Los Angeles
2023-01-11,145929,usb-c charging cable,8069378695867,Alimentation,"416 Park St, Portland, OR 97035",1,11.95,5.975,11.95,5.975,120300,mañana, Portland
2023-01-06,145930,27in fhd monitor,3252854152292,Vêtements,"898 6th St, Seattle, WA 98101",1,149.99,97.4935,149.99,52.4965,211200,noche, Seattle
2023-01-21,145931,wired headphones,7296384089237,Sports,"324 Willow St, New York City, NY 10001",1,11.99,5.995,11.99,5.995,112900,noche, New York City
2023-01-27,145932,apple airpods headphones,5530725164582,Sports,"844 Park St, New York City, NY 10001",1,150,97.5,150,52.5,152400,mañana, New York City
2023-01-29,145933,27in fhd monitor,6579807230984,Sports,"45 Hill St, Portland, OR 97035",1,149.99,97.4935,149.99,52.4965,165100,mañana, Portland
2023-01-11,145934,aaa batteries (4-pack),7068200289226,Vêtements,"259 Washington St, Atlanta, GA 30301",5,2.99,1.495,14.95,7.475,93200,noche, Atlanta
2023-01-26,145935,27in 4k gaming monitor,9873425017563,Électronique,"980 11th St, San Francisco, CA 94016",1,389.99,128.69670000000002,389.99,261.2933,132600,mañana, San Francisco
2023-01-26,145935,aa batteries (4-pack),1286481462879,Électronique,"980 11th St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92,132600,mañana, San Francisco
2023-01-03,145936,bose soundsport headphones,3575331749041,Vêtements,"572 River St, Austin, TX 73301",1,99.99,49.995,99.99,49.995,163800,mañana, Austin
2023-01-16,145937,aaa batteries (4-pack),9587071794565,Vêtements,"391 12th St, Atlanta, GA 30301",1,2.99,1.495,2.99,1.495,181800,tarde, Atlanta
2023-01-05,145938,aaa batteries (4-pack),3027450984166,Vêtements,"173 6th St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495,80500,noche, San Francisco
2023-01-09,145939,thinkpad laptop,6447982304275,Sports,"677 Chestnut St, Seattle, WA 98101",1,999.99,329.99670000000003,999.99,669.9933,224200,noche, Seattle
2023-01-03,145940,lightning charging cable,4497184598504,Sports,"63 5th St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475,205100,noche, San Francisco
2023-01-29,145941,bose soundsport headphones,5272846518285,Sports,"168 2nd St, Austin, TX 73301",1,99.99,49.995,99.99,49.995,152100,mañana, Austin
2023-01-29,145942,bose soundsport headphones,8877064657332,Vêtements,"336 11th St, Dallas, TX 75001",1,99.99,49.995,99.99,49.995,111900,noche, Dallas
2023-01-13,145943,bose soundsport headphones,1123913540486,Alimentation,"692 South St, Seattle, WA 98101",1,99.99,49.995,99.99,49.995,113800,noche, Seattle
2023-01-01,145944,wired headphones,8391032594910,Alimentation,"482 Center St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995,213200,noche, San Francisco
2023-01-18,145945,aa batteries (4-pack),7365317185474,Alimentation,"774 12th St, Portland, OR 97035",4,3.84,1.92,15.36,7.68,131800,mañana, Portland
2023-01-06,145947,aa batteries (4-pack),4510178487665,Sports,"910 4th St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92,131800,mañana, San Francisco
2023-01-24,145948,usb-c charging cable,8809229677171,Sports,"870 Cherry St, Atlanta, GA 30301",1,11.95,5.975,11.95,5.975,152800,mañana, Atlanta
2023-01-25,145949,20in monitor,7304847598059,Électronique,"300 North St, San Francisco, CA 94016",1,109.99,71.4935,109.99,38.4965,150500,mañana, San Francisco
2023-01-16,145950,27in fhd monitor,3461157531462,Alimentation,"618 Chestnut St, Portland, OR 97035",1,149.99,97.4935,149.99,52.4965,235500,noche, Portland
2023-01-18,145951,apple airpods headphones,7748560507166,Sports,"92 Highland St, San Francisco, CA 94016",1,150,97.5,150,52.5,152200,mañana, San Francisco
2023-01-13,145952,aa batteries (4-pack),2114944478780,Sports,"706 Dogwood St, Atlanta, GA 30301",2,3.84,1.92,7.68,3.84,212800,noche, Atlanta
2023-01-30,145953,wired headphones,3482885206990,Électronique,"989 Johnson St, New York City, NY 10001",2,11.99,5.995,23.98,11.99,75500,noche, New York City
2023-01-10,145954,lightning charging cable,7311954357558,Vêtements,"134 Hickory St, Dallas, TX 75001",1,14.95,7.475,14.95,7.475,184200,tarde, Dallas
2023-01-07,145955,wired headphones,5687835302045,Sports,"470 West St, New York City, NY 10001",1,11.99,5.995,11.99,5.995,100600,noche, New York City
2023-01-27,145956,34in ultrawide monitor,6104876691020,Électronique,"177 Hill St, Los Angeles, CA 90001",1,379.99,125.3967,379.99,254.5933,124400,mañana, Los Angeles
2023-01-23,145957,27in 4k gaming monitor,5338717364545,Sports,"998 4th St, Portland, ME 04101",1,389.99,128.69670000000002,389.99,261.2933,230500,noche, Portland
2023-01-06,145958,apple airpods headphones,2494289962716,Alimentation,"877 Park St, New York City, NY 10001",1,150,97.5,150,52.5,82800,noche, New York City
2023-01-27,145959,lightning charging cable,5758521491481,Électronique,"687 7th St, Atlanta, GA 30301",1,14.95,7.475,14.95,7.475,124400,mañana, Atlanta
2023-01-27,145959,google phone,6394091028133,Alimentation,"687 7th St, Atlanta, GA 30301",1,600,198,600,402,124400,mañana, Atlanta
2023-01-05,145960,usb-c charging cable,9087128716954,Électronique,"177 Walnut St, Boston, MA 02215",1,11.95,5.975,11.95,5.975,121800,mañana, Boston
2023-01-09,145961,aaa batteries (4-pack),9186501113757,Sports,"561 Johnson St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495,195300,noche, San Francisco
2023-01-15,145962,apple airpods headphones,9570435780351,Électronique,"10 Johnson St, Los Angeles, CA 90001",1,150,97.5,150,52.5,121600,mañana, Los Angeles
2023-01-29,145963,wired headphones,2369025544345,Vêtements,"549 Sunset St, Seattle, WA 98101",1,11.99,5.995,11.99,5.995,131000,mañana, Seattle
2023-01-24,145964,iphone,8676640351716,Vêtements,"279 4th St, San Francisco, CA 94016",1,700,231,700,469,161900,mañana, San Francisco
2023-01-24,145964,wired headphones,7562710919514,Vêtements,"279 4th St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995,161900,mañana, San Francisco
2023-01-02,145965,google phone,7932736846306,Alimentation,"981 Hill St, Atlanta, GA 30301",1,600,198,600,402,111200,noche, Atlanta
2023-01-02,145966,aaa batteries (4-pack),6878825986861,Électronique,"756 Jefferson St, Los Angeles, CA 90001",1,2.99,1.495,2.99,1.495,185900,tarde, Los Angeles
2023-01-19,145967,wired headphones,8444180219121,Sports,"485 Wilson St, Boston, MA 02215",1,11.99,5.995,11.99,5.995,212000,noche, Boston
2023-01-10,145968,thinkpad laptop,3146989134431,Sports,"538 Lakeview St, Portland, OR 97035",1,999.99,329.99670000000003,999.99,669.9933,183400,tarde, Portland
2023-01-07,145969,iphone,3061028589961,Vêtements,"337 1st St, Los Angeles, CA 90001",1,700,231,700,469,230500,noche, Los Angeles
2023-01-17,145970,vareebadd phone,9224639358254,Sports,"345 12th St, Los Angeles, CA 90001",1,400,132,400,268,103200,noche, Los Angeles
2023-01-15,145971,usb-c charging cable,8982998884281,Sports,"625 Cedar St, New York City, NY 10001",1,11.95,5.975,11.95,5.975,201500,noche, New York City
2023-01-22,145972,lightning charging cable,8490864062673,Sports,"374 North St, Austin, TX 73301",1,14.95,7.475,14.95,7.475,153300,mañana, Austin
2023-01-16,145973,27in 4k gaming monitor,7820479144062,Vêtements,"233 14th St, Seattle, WA 98101",1,389.99,128.69670000000002,389.99,261.2933,143800,mañana, Seattle
2023-01-10,145974,lightning charging cable,9992393658815,Alimentation,"666 Center St, Austin, TX 73301",1,14.95,7.475,14.95,7.475,104700,noche, Austin
2023-01-07,145976,aaa batteries (4-pack),6048440145963,Vêtements,"255 South St, Austin, TX 73301",1,2.99,1.495,2.99,1.495,191800,noche, Austin
2023-01-20,145977,34in ultrawide monitor,5886775715059,Alimentation,"39 Lakeview St, Boston, MA 02215",1,379.99,125.3967,379.99,254.5933,125400,mañana, Boston
2023-01-18,145978,iphone,3776418325729,Sports,"612 Spruce St, Seattle, WA 98101",1,700,231,700,469,142900,mañana, Seattle
2023-01-18,145979,aa batteries (4-pack),5677536139037,Alimentation,"379 Pine St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92,123800,mañana, San Francisco
2023-01-16,145980,34in ultrawide monitor,8232576201355,Vêtements,"951 6th St, San Francisco, CA 94016",1,379.99,125.3967,379.99,254.5933,91100,noche, San Francisco
2023-01-26,145981,aa batteries (4-pack),4868693921030,Vêtements,"588 9th St, Los Angeles, CA 90001",1,3.84,1.92,3.84,1.92,103600,noche, Los Angeles
2023-01-31,145982,27in fhd monitor,5313917615740,Sports,"546 Main St, Atlanta, GA 30301",1,149.99,97.4935,149.99,52.4965,140400,mañana, Atlanta
2023-01-04,145983,bose soundsport headphones,3397841223376,Électronique,"487 Jefferson St, Seattle, WA 98101",1,99.99,49.995,99.99,49.995,115500,noche, Seattle
2023-01-29,145984,usb-c charging cable,3258899822060,Électronique,"634 4th St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975,164700,mañana, Los Angeles
2023-01-10,145985,wired headphones,8995874730761,Vêtements,"674 Cedar St, Dallas, TX 75001",1,11.99,5.995,11.99,5.995,102100,noche, Dallas
2023-01-24,145986,aaa batteries (4-pack),2679897343203,Électronique,"785 Sunset St, Dallas, TX 75001",1,2.99,1.495,2.99,1.495,124300,mañana, Dallas
2023-01-18,145987,aaa batteries (4-pack),2131935709753,Alimentation,"539 Jefferson St, Los Angeles, CA 90001",1,2.99,1.495,2.99,1.495,103800,noche, Los Angeles
2023-01-30,145988,27in fhd monitor,6892453737765,Vêtements,"917 Center St, San Francisco, CA 94016",1,149.99,97.4935,149.99,52.4965,82200,noche, San Francisco
2023-01-26,145989,macbook pro laptop,1508170549419,Vêtements,"596 Willow St, San Francisco, CA 94016",1,1700,561,1700,1139,104000,noche, San Francisco
2023-01-01,145990,aaa batteries (4-pack),9703567531064,Vêtements,"325 Madison St, Dallas, TX 75001",1,2.99,1.495,2.99,1.495,90300,noche, Dallas
2023-01-15,145991,aaa batteries (4-pack),6370750624238,Alimentation,"583 North St, Boston, MA 02215",1,2.99,1.495,2.99,1.495,82900,noche, Boston
2023-01-02,145992,bose soundsport headphones,9309131255747,Électronique,"51 Jefferson St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995,195400,noche, San Francisco
2023-01-02,145993,aa batteries (4-pack),4948013617570,Alimentation,"493 6th St, San Francisco, CA 94016",3,3.84,1.92,11.52,5.76,184300,tarde, San Francisco
2023-01-29,145994,wired headphones,8835628361444,Vêtements,"111 Ridge St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995,104500,noche, Los Angeles
2023-01-23,145995,iphone,6727341199997,Électronique,"916 Church St, Los Angeles, CA 90001",1,700,231,700,469,171200,mañana, Los Angeles
2023-01-26,145996,bose soundsport headphones,8641802742778,Électronique,"115 1st St, Seattle, WA 98101",1,99.99,49.995,99.99,49.995,142900,mañana, Seattle
